               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 165,            0.041199,            0.064414,                   0,             0.59503,             0.51503,             0.53787,             0.22159,            0.050558,             0.10397,                   0,           0.0017005,           0.0017005,           0.0017005
                 166,            0.041637,             0.07385,                   0,             0.62019,             0.50515,             0.53153,             0.22292,            0.049757,             0.10475,                   0,           0.0016631,           0.0016631,           0.0016631
                 167,             0.04059,            0.075107,                   0,             0.62019,             0.50515,             0.53153,             0.22292,            0.049757,             0.10475,                   0,           0.0016267,           0.0016267,           0.0016267
                 168,            0.041979,            0.063951,                   0,             0.59735,             0.50471,             0.53549,             0.22624,            0.049449,             0.10592,                   0,           0.0015912,           0.0015912,           0.0015912
                 169,            0.042453,             0.06972,                   0,              0.5919,             0.46392,             0.52316,             0.21756,            0.050532,             0.10455,                   0,           0.0015566,           0.0015566,           0.0015566
                 170,            0.040838,            0.076997,                   0,              0.5919,             0.46392,             0.52316,             0.21756,            0.050532,             0.10455,                   0,           0.0015231,           0.0015231,           0.0015231
                 171,            0.039756,            0.073334,                   0,             0.61616,             0.46392,             0.53369,             0.21826,            0.050619,             0.10435,                   0,           0.0014905,           0.0014905,           0.0014905
                 172,            0.038871,            0.068802,                   0,             0.61616,             0.46392,             0.53369,             0.21826,            0.050619,             0.10435,                   0,           0.0014589,           0.0014589,           0.0014589
                 173,            0.040696,            0.065773,                   0,             0.60217,             0.48454,             0.53431,              0.2103,             0.05152,             0.10556,                   0,           0.0014283,           0.0014283,           0.0014283
                 174,            0.039034,            0.072339,                   0,             0.60217,             0.48454,             0.53431,              0.2103,             0.05152,             0.10556,                   0,           0.0013987,           0.0013987,           0.0013987
                 175,            0.038964,              0.0822,                   0,             0.63512,             0.45361,             0.53405,             0.20738,             0.05166,             0.10607,                   0,           0.0013701,           0.0013701,           0.0013701
                 176,            0.042404,            0.066673,                   0,             0.63512,             0.45361,             0.53405,             0.20738,             0.05166,             0.10607,                   0,           0.0013425,           0.0013425,           0.0013425
                 177,            0.039346,            0.067111,                   0,             0.58066,             0.47423,             0.53011,             0.20091,            0.051997,             0.10577,                   0,            0.001316,            0.001316,            0.001316
                 178,            0.040502,            0.062972,                   0,             0.55636,             0.50515,             0.54281,               0.213,            0.051196,             0.10535,                   0,           0.0012905,           0.0012905,           0.0012905
                 179,            0.040158,            0.074288,                   0,             0.55636,             0.50515,             0.54281,               0.213,            0.051196,             0.10535,                   0,            0.001266,            0.001266,            0.001266
                 180,            0.039541,            0.065717,                   0,             0.47703,             0.57732,             0.52616,             0.21131,            0.050503,             0.10766,                   0,           0.0012426,           0.0012426,           0.0012426
                 181,            0.041004,            0.070783,                   0,             0.47703,             0.57732,             0.52616,             0.21131,            0.050503,             0.10766,                   0,           0.0012202,           0.0012202,           0.0012202
                 182,            0.040628,            0.069766,                   0,             0.65119,              0.4433,             0.51574,             0.20796,            0.051726,             0.10744,                   0,           0.0011989,           0.0011989,           0.0011989
                 183,            0.040138,            0.076931,                   0,             0.65119,              0.4433,             0.51574,             0.20796,            0.051726,             0.10744,                   0,           0.0011787,           0.0011787,           0.0011787
                 184,             0.03945,            0.063295,                   0,             0.56768,             0.47381,             0.50958,             0.20446,            0.052134,             0.10874,                   0,           0.0011595,           0.0011595,           0.0011595
                 185,            0.041799,            0.055821,                   0,              0.4903,             0.57732,             0.51169,             0.20549,            0.051467,              0.1088,                   0,           0.0011414,           0.0011414,           0.0011414
                 186,            0.040589,            0.059621,                   0,              0.4903,             0.57732,             0.51169,             0.20549,            0.051467,              0.1088,                   0,           0.0011243,           0.0011243,           0.0011243
                 187,            0.038966,            0.065895,                   0,             0.54623,             0.48454,             0.50867,             0.21071,            0.052071,             0.10629,                   0,           0.0011084,           0.0011084,           0.0011084
                 188,            0.037648,            0.054309,                   0,             0.54623,             0.48454,             0.50867,             0.21071,            0.052071,             0.10629,                   0,           0.0010935,           0.0010935,           0.0010935
                 189,            0.040784,            0.058935,                   0,             0.71393,             0.41237,             0.50875,             0.21123,            0.051384,             0.10605,                   0,           0.0010797,           0.0010797,           0.0010797
                 190,            0.039506,            0.073965,                   0,             0.71393,             0.41237,             0.50875,             0.21123,            0.051384,             0.10605,                   0,            0.001067,            0.001067,            0.001067
                 191,            0.040814,            0.059866,                   0,             0.49363,             0.53608,             0.50535,             0.20574,            0.051449,             0.10696,                   0,           0.0010554,           0.0010554,           0.0010554
                 192,            0.037572,            0.065032,                   0,             0.49363,             0.53608,             0.50535,             0.20574,            0.051449,             0.10696,                   0,           0.0010449,           0.0010449,           0.0010449
                 193,             0.03968,            0.069322,                   0,             0.56169,             0.50515,             0.52623,             0.20265,            0.051734,             0.10682,                   0,           0.0010355,           0.0010355,           0.0010355
                 194,            0.039404,            0.071619,                   0,             0.70146,             0.41237,             0.50249,             0.19995,            0.051561,             0.10749,                   0,           0.0010272,           0.0010272,           0.0010272
                 195,            0.038664,            0.062161,                   0,             0.70146,             0.41237,             0.50249,             0.19995,            0.051561,             0.10749,                   0,             0.00102,             0.00102,             0.00102
                 196,            0.040155,            0.062468,                   0,             0.44566,             0.63918,             0.51751,             0.20122,            0.051636,             0.10815,                   0,           0.0010139,           0.0010139,           0.0010139
                 197,            0.039535,             0.06492,                   0,             0.44566,             0.63918,             0.51751,             0.20122,            0.051636,             0.10815,                   0,           0.0010089,           0.0010089,           0.0010089
                 198,            0.038734,            0.066086,                   0,             0.52069,             0.50515,             0.49454,             0.20069,            0.051545,              0.1065,                   0,            0.001005,            0.001005,            0.001005
                 199,            0.039803,            0.060894,                   0,             0.52069,             0.50515,             0.49454,             0.20069,            0.051545,              0.1065,                   0,           0.0010022,           0.0010022,           0.0010022
